               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.023505,            0.014823,            0.068887,             0.39065,             0.43991,              0.3898,             0.28102,            0.013444,           0.0053854,            0.041227,           0.0087971,           0.0087971,           0.0087971
                  36,            0.023342,            0.014744,            0.068621,             0.40147,             0.45607,             0.40115,             0.29007,             0.01365,            0.005381,            0.040595,           0.0087286,           0.0087286,           0.0087286
                  37,            0.023667,            0.014649,            0.068708,              0.4092,             0.45497,               0.415,             0.29967,            0.013522,           0.0053643,            0.040113,           0.0086584,           0.0086584,           0.0086584
                  38,            0.023255,             0.01459,            0.067169,             0.42288,              0.4706,             0.42829,             0.30942,             0.01338,           0.0053484,            0.039357,           0.0085866,           0.0085866,           0.0085866
                  39,            0.023354,            0.014556,            0.066576,             0.43054,             0.47594,             0.43913,             0.31887,            0.013431,           0.0053361,            0.038743,           0.0085133,           0.0085133,           0.0085133
                  40,            0.023232,            0.014614,            0.066588,             0.43806,             0.48467,             0.45265,             0.32857,            0.013395,           0.0053322,            0.038077,           0.0084385,           0.0084385,           0.0084385
                  41,            0.023632,            0.014615,            0.067422,             0.44222,             0.49347,             0.46462,             0.33723,            0.013394,           0.0053248,            0.037502,           0.0083622,           0.0083622,           0.0083622
                  42,            0.023255,            0.014514,             0.06501,             0.45123,             0.50133,              0.4731,             0.34482,            0.013334,           0.0052941,            0.036972,           0.0082844,           0.0082844,           0.0082844
                  43,            0.023441,            0.014516,            0.065371,              0.4622,             0.49852,             0.47962,             0.35063,            0.013302,           0.0052907,            0.036438,           0.0082052,           0.0082052,           0.0082052
                  44,            0.023099,            0.014591,            0.064743,             0.45901,             0.51187,             0.48882,             0.35775,            0.013185,           0.0052806,            0.035945,           0.0081247,           0.0081247,           0.0081247
                  45,            0.023085,            0.014389,            0.064621,             0.47125,             0.52195,             0.50136,             0.36726,            0.013144,           0.0052597,            0.035414,           0.0080428,           0.0080428,           0.0080428
                  46,            0.023666,            0.014544,            0.064536,             0.47776,             0.52987,             0.50908,             0.37265,            0.013183,           0.0052626,            0.034917,           0.0079595,           0.0079595,           0.0079595
                  47,            0.023305,            0.014476,            0.063225,              0.4856,             0.53184,             0.51831,             0.38076,            0.013208,           0.0052516,            0.034489,            0.007875,            0.007875,            0.007875
                  48,            0.023151,            0.014468,            0.063304,             0.48983,             0.54008,             0.52774,             0.38806,            0.013033,           0.0052366,            0.034147,           0.0077893,           0.0077893,           0.0077893
                  49,            0.023902,            0.014463,             0.06339,             0.49465,             0.54172,             0.53444,             0.39256,            0.013133,            0.005241,            0.033814,           0.0077023,           0.0077023,           0.0077023
                  50,            0.023385,            0.014653,             0.06266,              0.5056,             0.54831,             0.54621,              0.4017,            0.013116,           0.0052332,             0.03328,           0.0076142,           0.0076142,           0.0076142
                  51,            0.023729,            0.014542,            0.063295,             0.51272,             0.55271,             0.55305,             0.40812,             0.01298,           0.0052244,            0.032871,            0.007525,            0.007525,            0.007525
                  52,            0.023529,            0.014425,            0.062299,             0.51914,             0.55527,             0.55903,             0.41287,            0.012924,           0.0052109,            0.032498,           0.0074347,           0.0074347,           0.0074347
                  53,            0.024084,             0.01445,            0.062977,             0.52486,             0.55835,             0.56444,             0.41674,            0.012908,           0.0051938,            0.032064,           0.0073433,           0.0073433,           0.0073433
                  54,            0.023141,            0.014414,            0.061913,             0.52795,             0.57032,             0.57452,             0.42449,            0.012885,           0.0051876,            0.031609,           0.0072509,           0.0072509,           0.0072509
                  55,            0.023656,             0.01436,            0.060631,             0.53785,             0.57211,             0.58168,             0.43042,            0.012866,           0.0051869,            0.031254,           0.0071576,           0.0071576,           0.0071576
                  56,            0.023576,            0.014537,            0.060794,             0.54583,             0.57748,             0.58945,             0.43693,            0.012819,           0.0051777,            0.030814,           0.0070633,           0.0070633,           0.0070633
                  57,            0.023369,            0.014249,            0.059828,             0.55028,             0.58161,              0.5969,             0.44242,            0.012773,           0.0051696,            0.030393,           0.0069682,           0.0069682,           0.0069682
                  58,            0.022789,            0.014349,            0.059387,             0.55793,             0.58525,             0.60372,             0.44827,            0.012785,           0.0051586,            0.030033,           0.0068722,           0.0068722,           0.0068722
                  59,            0.023794,            0.014242,            0.059909,             0.56509,             0.59022,             0.60977,             0.45331,            0.012724,           0.0051475,            0.029703,           0.0067754,           0.0067754,           0.0067754
                  60,            0.023117,            0.014285,            0.060771,             0.56802,             0.59653,             0.61707,             0.45893,             0.01266,           0.0051403,             0.02939,           0.0066779,           0.0066779,           0.0066779
                  61,            0.023019,            0.014303,            0.058234,             0.57638,             0.59324,             0.62165,             0.46298,            0.012603,            0.005133,             0.02909,           0.0065796,           0.0065796,           0.0065796
                  62,            0.023122,            0.014307,            0.059433,             0.57845,             0.60037,             0.62753,             0.46811,            0.012549,           0.0051261,            0.028823,           0.0064807,           0.0064807,           0.0064807
