               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.020016,            0.014246,            0.044646,             0.65308,             0.66548,             0.71152,             0.54446,            0.011395,           0.0050031,            0.018771,           0.0035204,           0.0035204,           0.0035204
                  92,            0.019957,            0.014149,            0.044732,              0.6549,             0.66573,             0.71399,             0.54689,            0.011379,            0.004997,            0.018645,           0.0034221,           0.0034221,           0.0034221
                  93,            0.019804,            0.014031,            0.044062,             0.65831,             0.66714,             0.71629,             0.54873,            0.011363,           0.0049915,            0.018525,           0.0033246,           0.0033246,           0.0033246
                  94,            0.019762,            0.014172,            0.043653,             0.65896,              0.6697,             0.71835,              0.5505,            0.011346,           0.0049857,            0.018413,           0.0032278,           0.0032278,           0.0032278
                  95,             0.01976,            0.014111,             0.04389,             0.65931,             0.67273,              0.7205,             0.55243,            0.011328,           0.0049807,            0.018297,           0.0031318,           0.0031318,           0.0031318
                  96,            0.019428,            0.014071,            0.043321,             0.66141,             0.67552,             0.72253,             0.55434,             0.01131,           0.0049752,            0.018185,           0.0030367,           0.0030367,           0.0030367
                  97,             0.01919,            0.014093,            0.043114,             0.66056,             0.67908,             0.72453,             0.55602,            0.011294,           0.0049701,            0.018078,           0.0029424,           0.0029424,           0.0029424
                  98,            0.019441,            0.013935,            0.042547,             0.66189,             0.68143,             0.72646,             0.55779,            0.011278,           0.0049648,            0.017976,           0.0028491,           0.0028491,           0.0028491
                  99,            0.019203,            0.013884,            0.041893,             0.66427,             0.68363,             0.72833,              0.5594,            0.011262,           0.0049595,            0.017872,           0.0027567,           0.0027567,           0.0027567
                 100,            0.018864,            0.013897,            0.042186,             0.66476,             0.68453,             0.73026,             0.56121,            0.011248,           0.0049548,            0.017767,           0.0026653,           0.0026653,           0.0026653
                 101,             0.01869,            0.013953,             0.04155,             0.66732,             0.68526,             0.73219,             0.56274,            0.011232,           0.0049494,            0.017668,            0.002575,            0.002575,            0.002575
                 102,            0.018749,            0.013933,            0.041461,             0.66837,             0.68697,             0.73409,             0.56443,            0.011218,            0.004944,            0.017567,           0.0024858,           0.0024858,           0.0024858
                 103,            0.018961,            0.013871,            0.041328,             0.66898,             0.68854,             0.73591,             0.56592,            0.011204,           0.0049387,            0.017465,           0.0023977,           0.0023977,           0.0023977
                 104,            0.018359,            0.013748,            0.041113,             0.67214,             0.68806,             0.73777,              0.5676,            0.011191,           0.0049339,            0.017364,           0.0023107,           0.0023107,           0.0023107
                 105,            0.019074,            0.013914,             0.04083,             0.67376,             0.68963,             0.73957,             0.56915,            0.011179,           0.0049288,             0.01727,            0.002225,            0.002225,            0.002225
                 106,            0.018344,            0.013718,            0.040612,             0.67395,             0.69141,             0.74136,             0.57077,            0.011168,           0.0049239,            0.017176,           0.0021405,           0.0021405,           0.0021405
                 107,            0.018271,            0.013791,            0.040225,             0.67626,             0.69172,             0.74313,             0.57255,            0.011156,           0.0049187,            0.017081,           0.0020572,           0.0020572,           0.0020572
                 108,            0.018526,            0.013586,            0.040287,             0.67972,             0.69301,             0.74483,             0.57412,            0.011143,           0.0049132,            0.016988,           0.0019753,           0.0019753,           0.0019753
                 109,            0.018428,            0.013611,            0.039626,             0.68037,             0.69402,             0.74657,             0.57567,             0.01113,           0.0049079,            0.016894,           0.0018948,           0.0018948,           0.0018948
                 110,            0.018086,            0.013628,            0.039651,             0.68214,             0.69464,             0.74848,              0.5775,            0.011116,           0.0049025,            0.016797,           0.0018156,           0.0018156,           0.0018156
                 111,             0.01805,            0.013586,            0.039385,             0.68511,              0.6954,             0.75029,             0.57902,            0.011103,           0.0048976,            0.016701,           0.0017378,           0.0017378,           0.0017378
                 112,            0.017971,             0.01369,            0.038783,             0.68649,             0.69566,              0.7521,             0.58057,            0.011089,           0.0048929,            0.016607,           0.0016615,           0.0016615,           0.0016615
                 113,            0.017957,            0.013663,            0.039042,             0.68921,              0.6949,             0.75374,             0.58199,            0.011074,           0.0048882,            0.016509,           0.0015867,           0.0015867,           0.0015867
                 114,            0.017951,            0.013564,            0.038521,             0.69067,              0.6967,             0.75527,             0.58353,            0.011062,           0.0048835,            0.016414,           0.0015134,           0.0015134,           0.0015134
                 115,            0.017854,            0.013578,            0.039221,              0.6923,              0.6989,             0.75695,             0.58501,            0.011049,            0.004879,             0.01632,           0.0014416,           0.0014416,           0.0014416
                 116,            0.017438,            0.013535,            0.037644,             0.69404,             0.70084,             0.75866,             0.58666,            0.011035,           0.0048745,            0.016227,           0.0013714,           0.0013714,           0.0013714
                 117,            0.017687,            0.013483,            0.038106,             0.69669,             0.70193,             0.76028,             0.58805,            0.011022,           0.0048695,            0.016132,           0.0013029,           0.0013029,           0.0013029
                 118,            0.017568,            0.013414,            0.037784,             0.69754,             0.70353,             0.76179,             0.58949,            0.011009,           0.0048647,            0.016038,            0.001236,            0.001236,            0.001236
                 119,            0.017316,             0.01341,            0.037306,             0.70054,             0.70444,             0.76331,             0.59088,            0.010996,             0.00486,            0.015946,           0.0011707,           0.0011707,           0.0011707
                 120,            0.017248,            0.013278,            0.037552,             0.70208,             0.70494,             0.76484,             0.59226,            0.010983,           0.0048556,            0.015855,           0.0011072,           0.0011072,           0.0011072
                 121,            0.016812,            0.013246,            0.037189,             0.70266,             0.70604,             0.76645,             0.59367,             0.01097,            0.004851,            0.015766,           0.0010454,           0.0010454,           0.0010454
                 122,            0.016866,            0.013216,            0.036719,             0.70375,             0.70814,             0.76806,             0.59526,            0.010958,           0.0048465,            0.015673,          0.00098531,          0.00098531,          0.00098531
                 123,            0.017086,            0.013343,            0.037016,             0.70515,             0.70909,             0.76971,             0.59675,            0.010946,           0.0048422,            0.015578,          0.00092704,          0.00092704,          0.00092704
                 124,            0.016749,            0.013318,            0.036501,             0.70691,             0.71009,             0.77129,             0.59821,            0.010934,           0.0048377,            0.015486,          0.00087058,          0.00087058,          0.00087058
                 125,            0.016653,            0.013321,            0.036074,             0.70783,             0.71195,             0.77253,             0.59946,            0.010921,           0.0048334,            0.015394,          0.00081595,          0.00081595,          0.00081595
