               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.024512,            0.014194,            0.054745,             0.68777,             0.68873,              0.7454,             0.55461,            0.012931,           0.0050712,             0.02306,           0.0071576,           0.0071576,           0.0071576
                  56,            0.024686,            0.014348,            0.055008,             0.69356,             0.69383,             0.75127,             0.55988,            0.012975,           0.0050573,            0.022647,           0.0070633,           0.0070633,           0.0070633
                  57,             0.02432,             0.01406,            0.053962,             0.70588,             0.69789,              0.7583,             0.56668,            0.012894,           0.0050441,            0.022238,           0.0069682,           0.0069682,           0.0069682
                  58,            0.023807,            0.014143,            0.053412,              0.7075,             0.70369,             0.76332,             0.57097,            0.012909,           0.0050403,            0.021885,           0.0068722,           0.0068722,           0.0068722
                  59,            0.024667,            0.014042,            0.054144,             0.70669,             0.71081,             0.76947,             0.57535,            0.012866,           0.0050241,            0.021544,           0.0067754,           0.0067754,           0.0067754
                  60,              0.0244,            0.014101,            0.054721,             0.71635,             0.71469,              0.7741,             0.57972,             0.01278,           0.0050195,            0.021273,           0.0066779,           0.0066779,           0.0066779
                  61,            0.024073,            0.014062,            0.052166,             0.72163,             0.71726,             0.77862,             0.58398,             0.01275,           0.0050091,            0.020954,           0.0065796,           0.0065796,           0.0065796
                  62,            0.024394,            0.014072,            0.053317,             0.72144,             0.72451,             0.78374,             0.58873,            0.012699,           0.0050006,            0.020689,           0.0064807,           0.0064807,           0.0064807
                  63,            0.023799,            0.013962,            0.052351,             0.72989,             0.72569,             0.78855,             0.59259,            0.012647,           0.0049857,            0.020362,           0.0063812,           0.0063812,           0.0063812
                  64,            0.024843,            0.014104,             0.05338,             0.73019,             0.73277,             0.79275,             0.59645,            0.012613,           0.0049764,            0.020069,            0.006281,            0.006281,            0.006281
                  65,            0.023556,            0.013916,             0.05138,             0.73683,             0.73352,             0.79802,              0.6011,            0.012582,           0.0049661,            0.019782,           0.0061803,           0.0061803,           0.0061803
                  66,            0.024523,            0.013971,            0.053423,             0.74169,             0.73729,             0.80299,             0.60447,            0.012585,           0.0049552,              0.0195,           0.0060792,           0.0060792,           0.0060792
                  67,            0.024118,            0.013969,             0.05215,             0.74341,             0.74274,             0.80728,             0.60859,            0.012558,           0.0049453,            0.019251,           0.0059775,           0.0059775,           0.0059775
                  68,            0.023852,            0.013958,            0.051961,             0.75056,             0.74258,             0.81116,             0.61208,            0.012532,           0.0049323,            0.019005,           0.0058755,           0.0058755,           0.0058755
                  69,            0.024075,            0.013916,            0.052404,             0.75358,             0.74861,             0.81549,             0.61603,            0.012496,           0.0049238,             0.01879,           0.0057731,           0.0057731,           0.0057731
                  70,            0.024084,            0.014015,            0.050662,             0.75918,             0.74904,             0.81897,             0.61887,            0.012485,           0.0049172,            0.018561,           0.0056704,           0.0056704,           0.0056704
                  71,            0.023822,            0.013968,            0.050801,             0.75985,             0.75182,             0.82191,             0.62195,            0.012476,           0.0049094,            0.018334,           0.0055674,           0.0055674,           0.0055674
                  72,            0.024011,            0.013873,            0.050393,                0.76,             0.75853,             0.82508,             0.62533,            0.012432,           0.0049004,            0.018112,           0.0054642,           0.0054642,           0.0054642
                  73,            0.023446,            0.013926,            0.049906,             0.76322,             0.76068,             0.82788,             0.62834,            0.012392,           0.0048925,            0.017913,           0.0053608,           0.0053608,           0.0053608
                  74,            0.024339,            0.013897,            0.049305,             0.76656,             0.76458,             0.83107,             0.63152,            0.012352,           0.0048836,             0.01771,           0.0052573,           0.0052573,           0.0052573
                  75,            0.023297,            0.013726,            0.049082,              0.7703,             0.76598,             0.83421,             0.63414,            0.012318,           0.0048772,            0.017508,           0.0051537,           0.0051537,           0.0051537
                  76,             0.02324,            0.013874,            0.049428,             0.77151,             0.76896,             0.83684,             0.63719,            0.012282,           0.0048711,            0.017322,             0.00505,             0.00505,             0.00505
                  77,            0.023824,            0.013859,            0.049337,             0.77134,              0.7749,             0.83962,             0.63945,             0.01225,           0.0048653,            0.017148,           0.0049463,           0.0049463,           0.0049463
                  78,            0.023298,            0.013844,            0.048509,             0.77415,             0.77776,             0.84217,             0.64143,             0.01222,           0.0048596,            0.016981,           0.0048427,           0.0048427,           0.0048427
                  79,            0.023643,            0.013719,            0.048602,             0.77789,             0.77769,             0.84422,             0.64406,            0.012204,           0.0048536,            0.016808,           0.0047392,           0.0047392,           0.0047392
                  80,             0.02333,            0.013786,            0.048814,             0.77907,             0.78004,             0.84684,             0.64639,            0.012188,           0.0048476,            0.016643,           0.0046358,           0.0046358,           0.0046358
                  81,            0.022879,            0.013767,            0.047889,             0.78061,             0.78187,             0.84911,             0.64867,            0.012171,           0.0048418,            0.016488,           0.0045326,           0.0045326,           0.0045326
                  82,            0.022966,            0.013777,            0.047767,             0.78338,             0.78377,             0.85142,             0.65071,            0.012148,           0.0048362,             0.01634,           0.0044296,           0.0044296,           0.0044296
                  83,            0.023151,            0.013759,            0.046503,             0.78387,             0.78665,             0.85346,             0.65268,            0.012134,           0.0048312,            0.016196,           0.0043269,           0.0043269,           0.0043269
                  84,            0.022858,            0.013713,            0.046892,             0.78609,             0.78896,             0.85562,             0.65442,             0.01212,           0.0048252,            0.016061,           0.0042245,           0.0042245,           0.0042245
                  85,            0.023064,            0.013617,            0.047438,             0.78807,             0.79085,             0.85779,             0.65656,            0.012102,           0.0048191,            0.015927,           0.0041225,           0.0041225,           0.0041225
                  86,            0.023036,            0.013687,            0.047493,             0.78861,             0.79518,             0.85976,             0.65864,            0.012086,           0.0048139,            0.015797,           0.0040208,           0.0040208,           0.0040208
                  87,            0.022693,            0.013634,            0.046444,             0.79295,             0.79614,             0.86166,             0.66056,            0.012069,           0.0048079,            0.015667,           0.0039197,           0.0039197,           0.0039197
                  88,              0.0226,            0.013617,            0.046359,             0.79328,             0.79929,             0.86335,              0.6625,            0.012054,           0.0048026,            0.015548,            0.003819,            0.003819,            0.003819
                  89,            0.022782,            0.013718,            0.045874,             0.79574,             0.80102,             0.86498,             0.66449,            0.012044,           0.0047977,            0.015427,           0.0037188,           0.0037188,           0.0037188
                  90,            0.022672,            0.013557,            0.045809,             0.79761,             0.80334,             0.86664,             0.66616,            0.012028,           0.0047924,            0.015311,           0.0036193,           0.0036193,           0.0036193
                  91,            0.022665,            0.013663,            0.045044,             0.79991,             0.80403,             0.86819,             0.66777,            0.012016,            0.004788,            0.015204,           0.0035204,           0.0035204,           0.0035204
