               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.018499,            0.014128,            0.041063,             0.72501,             0.70775,             0.77599,             0.59603,           0.0097205,           0.0049057,            0.014063,           0.0051537,           0.0051537,           0.0051537
                  76,            0.018507,            0.014074,            0.040398,             0.72527,             0.71211,             0.77876,             0.59864,           0.0097043,           0.0048987,            0.013929,             0.00505,             0.00505,             0.00505
                  77,              0.0182,            0.014087,            0.039834,             0.72753,             0.71425,              0.7811,             0.60083,             0.00969,            0.004892,            0.013811,           0.0049463,           0.0049463,           0.0049463
                  78,            0.018212,            0.014066,            0.040117,             0.72657,             0.71797,             0.78357,             0.60342,           0.0096675,           0.0048827,            0.013678,           0.0048427,           0.0048427,           0.0048427
                  79,            0.018064,            0.014023,            0.039823,             0.72571,             0.72418,             0.78604,             0.60589,            0.009651,           0.0048733,            0.013544,           0.0047392,           0.0047392,           0.0047392
                  80,            0.017829,             0.01393,            0.039669,             0.72542,             0.72668,             0.78832,             0.60797,           0.0096394,           0.0048654,            0.013418,           0.0046358,           0.0046358,           0.0046358
                  81,            0.017855,            0.014013,            0.039263,             0.72873,             0.72821,             0.79073,             0.61066,           0.0096286,           0.0048585,            0.013299,           0.0045326,           0.0045326,           0.0045326
                  82,            0.018128,            0.013967,            0.039087,              0.7305,             0.73021,              0.7932,             0.61254,           0.0096172,           0.0048525,             0.01319,           0.0044296,           0.0044296,           0.0044296
                  83,            0.017778,            0.013903,            0.038933,             0.73196,             0.73278,             0.79525,             0.61461,           0.0095982,           0.0048455,            0.013086,           0.0043269,           0.0043269,           0.0043269
                  84,            0.017789,            0.013702,            0.038255,              0.7341,             0.73395,             0.79739,             0.61647,           0.0095836,           0.0048371,             0.01298,           0.0042245,           0.0042245,           0.0042245
                  85,            0.017834,            0.013913,            0.038684,             0.73739,             0.73574,              0.7992,             0.61813,           0.0095671,           0.0048287,            0.012881,           0.0041225,           0.0041225,           0.0041225
                  86,            0.017581,            0.013899,            0.038132,             0.73659,             0.73891,             0.80115,              0.6202,           0.0095483,           0.0048211,            0.012777,           0.0040208,           0.0040208,           0.0040208
                  87,            0.017902,            0.013947,            0.038257,             0.73945,             0.73829,             0.80296,             0.62208,           0.0095324,           0.0048147,            0.012679,           0.0039197,           0.0039197,           0.0039197
                  88,            0.017654,             0.01382,            0.037946,             0.74173,             0.73969,             0.80484,             0.62366,           0.0095198,           0.0048074,            0.012582,            0.003819,            0.003819,            0.003819
                  89,            0.017721,            0.013763,            0.037256,             0.74694,             0.73718,             0.80654,             0.62534,           0.0095058,           0.0048002,            0.012486,           0.0037188,           0.0037188,           0.0037188
                  90,            0.017436,            0.013543,            0.037675,              0.7479,             0.73916,             0.80833,             0.62721,            0.009492,           0.0047938,            0.012397,           0.0036193,           0.0036193,           0.0036193
                  91,             0.01743,            0.013709,            0.037218,             0.75132,             0.73824,             0.81002,             0.62907,           0.0094793,           0.0047877,            0.012304,           0.0035204,           0.0035204,           0.0035204
                  92,            0.017549,            0.013745,            0.037006,             0.75319,             0.73915,             0.81161,             0.63079,           0.0094659,           0.0047821,            0.012217,           0.0034221,           0.0034221,           0.0034221
                  93,            0.017324,            0.013739,            0.037263,             0.75484,             0.74012,             0.81338,              0.6326,            0.009454,           0.0047768,            0.012131,           0.0033246,           0.0033246,           0.0033246
                  94,            0.017176,            0.013681,            0.036921,             0.75884,             0.74085,             0.81536,             0.63433,             0.00944,             0.00477,            0.012046,           0.0032278,           0.0032278,           0.0032278
                  95,            0.017232,            0.013624,            0.036124,             0.75965,             0.74249,             0.81691,             0.63592,           0.0094262,           0.0047646,            0.011961,           0.0031318,           0.0031318,           0.0031318
                  96,            0.017143,            0.013664,            0.036307,             0.76028,              0.7447,             0.81827,             0.63739,           0.0094135,           0.0047592,            0.011884,           0.0030367,           0.0030367,           0.0030367
                  97,            0.017164,            0.013636,            0.035804,              0.7605,             0.74772,             0.81986,             0.63869,           0.0094013,           0.0047531,            0.011804,           0.0029424,           0.0029424,           0.0029424
                  98,            0.016892,            0.013446,            0.035627,             0.76048,             0.75086,             0.82146,             0.64047,           0.0093892,           0.0047475,            0.011727,           0.0028491,           0.0028491,           0.0028491
                  99,            0.016757,             0.01344,            0.035982,             0.76275,             0.75099,             0.82289,             0.64189,           0.0093804,           0.0047422,            0.011648,           0.0027567,           0.0027567,           0.0027567
                 100,            0.016435,            0.013487,              0.0532,              0.7628,             0.75339,             0.82435,              0.6432,           0.0093707,            0.004737,            0.017351,           0.0026653,           0.0026653,           0.0026653
                 101,             0.01643,            0.013458,            0.052771,             0.76531,             0.75408,             0.82574,             0.64466,           0.0093614,           0.0047324,             0.01723,            0.002575,            0.002575,            0.002575
                 102,            0.016386,            0.013426,            0.052816,              0.7671,             0.75426,             0.82704,             0.64621,           0.0093542,           0.0047286,            0.017109,           0.0024858,           0.0024858,           0.0024858
                 103,            0.016672,            0.013565,            0.052318,             0.76782,             0.75655,             0.82826,             0.64746,            0.009346,           0.0047247,            0.016985,           0.0023977,           0.0023977,           0.0023977
                 104,            0.016487,            0.013504,            0.052107,              0.7686,              0.7586,             0.82968,             0.64856,            0.009339,           0.0047202,            0.016865,           0.0023107,           0.0023107,           0.0023107
                 105,            0.016354,            0.013383,              0.0512,             0.77068,              0.7597,             0.83121,             0.65009,            0.009333,           0.0047162,            0.016746,            0.002225,            0.002225,            0.002225
                 106,            0.016297,            0.013314,            0.050783,             0.77169,             0.76122,             0.83254,             0.65127,           0.0093249,           0.0047119,            0.016624,           0.0021405,           0.0021405,           0.0021405
                 107,            0.016139,            0.013339,            0.050148,             0.77081,             0.76429,             0.83392,             0.65266,           0.0093185,            0.004708,            0.016506,           0.0020572,           0.0020572,           0.0020572
                 108,            0.016188,            0.013265,            0.049805,             0.77361,             0.76483,             0.83528,             0.65372,           0.0093116,           0.0047039,            0.016382,           0.0019753,           0.0019753,           0.0019753
                 109,            0.016068,            0.013256,            0.049808,             0.77449,              0.7671,             0.83674,             0.65498,           0.0093067,           0.0046999,            0.016264,           0.0018948,           0.0018948,           0.0018948
                 110,            0.015977,            0.013252,            0.049682,              0.7758,             0.76756,             0.83804,             0.65641,           0.0093017,           0.0046959,            0.016142,           0.0018156,           0.0018156,           0.0018156
                 111,            0.015897,            0.013366,            0.049251,             0.77443,             0.77142,             0.83925,             0.65759,           0.0092947,            0.004692,            0.016024,           0.0017378,           0.0017378,           0.0017378
                 112,            0.015585,            0.013086,            0.048184,             0.77685,              0.7714,             0.84049,             0.65897,           0.0092889,           0.0046882,            0.015906,           0.0016615,           0.0016615,           0.0016615
                 113,            0.015676,            0.013166,            0.047918,               0.779,             0.77225,             0.84206,             0.66033,           0.0092809,           0.0046843,            0.015787,           0.0015867,           0.0015867,           0.0015867
                 114,            0.015428,            0.013156,            0.047678,             0.78027,             0.77392,             0.84313,             0.66133,           0.0092738,           0.0046805,            0.015673,           0.0015134,           0.0015134,           0.0015134
                 115,             0.01534,            0.013065,            0.047417,             0.78065,             0.77664,             0.84445,             0.66274,            0.009267,           0.0046769,            0.015556,           0.0014416,           0.0014416,           0.0014416
                 116,            0.015566,            0.013083,            0.047014,             0.78248,             0.77697,             0.84549,             0.66374,           0.0092609,            0.004673,            0.015441,           0.0013714,           0.0013714,           0.0013714
